c_id,semester,course_year,s_id,grade,ex_grade,moedAgrade,moedBgrade
75287,1,2018,5861691,97.69999999999999,97,98,-1
14390,1,2006,4497001,95.0,95,95,-1
31981,1,2012,6944870,82.25,95,78,-1
92919,2,2004,6711118,90.15,93,90,-1
46119,1,2003,9013198,62.00000000000001,98,53,-1
15402,2,2007,4439169,85.4,71,89,-1
76167,1,2006,1796160,90.80000000000001,66,57,97
95578,2,2003,2761604,53.2,82,59,50
13876,2,2006,1880927,79.8,72,85,-1
95936,2,2018,6757916,77.69999999999999,63,84,-1
81927,2,2006,8226371,94.25,73,40,98
98403,1,2005,3704145,67.0,80,46,67
20002,2,2003,9879175,75.0,77,73,-1
50892,1,2008,7633798,72.80000000000001,92,68,-1
31981,1,2012,8671174,92.75,98,91,-1
15282,2,2016,1041091,71.35000000000001,62,79,-1
39008,1,2002,7956671,91.0,94,89,-1
81445,1,2013,1169100,95.99999999999999,96,96,-1
83034,1,2017,5103998,94.5,93,95,-1
79495,1,2015,1361465,86.5,78,53,88
25603,1,2001,4059919,93.6,88,96,-1
59621,2,2003,3528110,72.0,75,72,-1
51399,2,2000,5249247,58.0,70,46,54
84597,2,2013,9943770,77.0,71,81,-1
19565,2,2004,4131852,96.5,86,100,-1
50491,2,2002,7265538,55.7,71,41,54
33230,1,2000,6643440,81.0,81,81,-1
45939,1,2010,1812062,94.65,88,57,95
71661,1,2014,4815385,85.60000000000001,64,88,-1
21323,2,2007,4342797,81.7,95,81,-1
26827,2,2019,2070060,82.8,87,40,81
21070,2,2015,6335164,60.1,62,57,60
39008,1,2002,7696244,66.0,69,60,64
77791,2,2020,7159795,72.64999999999999,85,66,-1
13876,2,2006,6446555,77.0,98,63,-1
96268,2,2016,3104729,82.0,88,78,-1
81573,1,2010,6463313,93.05000000000001,87,98,-1
92623,2,2005,3188492,87.9,84,90,-1
15282,1,2003,5029611,89.19999999999999,79,91,-1
47465,2,2016,9788409,94.9,96,94,-1
15270,1,2018,1531264,95.05,84,97,-1
15270,1,2018,5667574,98.0,98,98,-1
20107,2,2017,4780923,81.35,72,89,-1
79651,1,2000,2325546,95.0,83,98,-1
50195,2,2004,7662545,71.35,72,71,-1
50593,1,2008,2721648,74.05,63,76,-1
65715,1,2016,8952908,96.0,89,96,-1
33230,1,2000,7881453,91.75,91,92,-1
96744,2,2010,2290538,96.0,90,98,-1
90331,2,2001,7864387,96.6,93,99,-1
20107,1,2010,5578043,90.74999999999999,67,53,92
68669,1,2020,3996386,83.0,71,86,-1
52861,1,2019,6100092,88.4,71,46,100
12899,2,2010,4016533,90.00000000000001,62,97,-1
16301,1,2011,9143664,70.0,66,71,-1
12899,2,2010,7956671,98.8,94,40,100
25826,2,2006,1286679,70.8,78,70,-1
92623,2,2005,4837537,79.2,100,68,-1
88496,1,2007,6098109,76.5,90,72,-1
80307,1,2008,9157779,66.75,62,67,-1
19395,2,2012,2604650,62.0,60,62,-1
31981,1,2012,6412537,76.25,89,72,-1
74023,1,2002,9624789,94.0,92,61,94
15270,1,2018,3322475,86.44999999999999,89,86,-1
26406,2,2008,5376448,68.1,80,66,-1
95936,1,2007,9653100,64.75,97,54,-1
53818,2,2013,9138789,100.0,97,100,-1
63891,1,2015,4317085,85.10000000000001,73,41,95
36032,2,2004,2414707,65.89999999999999,61,68,-1
92919,2,2006,4016533,80.9,71,45,89
72316,1,2013,9563883,83.5,64,94,-1
64142,2,2007,1145591,80.0,92,76,-1
52861,1,2019,2087935,79.8,99,67,-1
93831,2,2012,5263565,70.45,60,71,-1
33073,1,2000,3189607,90.6,81,97,-1
56562,1,2014,3954980,76.1,67,81,-1
77791,2,2020,9878161,83.05,85,82,-1
16321,1,2008,4171286,80.39999999999999,94,78,-1
52778,2,2017,7277752,54.949999999999996,73,53,54
71661,1,2014,9535501,88.80000000000001,69,91,-1
16221,2,2012,7799637,81.2,74,53,82
20002,2,2010,9882644,76.5,94,69,-1
69914,1,2018,2025699,90.4,79,91,-1
79007,1,2001,8258599,84.4,73,92,-1
66081,1,2006,1497560,68.0,69,68,-1
12899,2,2010,4542873,74.80000000000001,98,69,-1
54012,1,2000,3765014,60.3,61,41,60
30041,2,2001,1427571,58.6,100,51,54
39194,2,2019,2698613,74.0,78,73,-1
52861,1,2018,6933514,86.45,65,48,98
64142,2,2007,9294606,85.5,99,81,-1
81438,1,2016,6757694,91.2,64,98,-1
88812,2,2006,9189909,72.0,76,71,-1
50195,2,2004,3875211,90.35,91,90,-1
37396,2,2012,2325546,70.80000000000001,78,69,-1
83034,1,2017,3774981,69.0,90,46,62
37060,1,2005,7351718,66.95,78,65,-1
79007,2,2017,3404558,92.9,83,94,-1
33402,2,2019,3959694,91.0,100,91,-1
74023,1,2002,4625664,55.0,72,58,55
16321,1,2008,6072169,71.05,77,61,70
68669,1,2014,1215021,68.5,78,42,68
94296,2,2012,3145694,79.9,79,80,-1
27266,2,2014,2692464,80.5,63,88,-1
54012,1,2000,9913855,72.7,79,70,-1
88812,1,2013,3016735,77.2,61,88,-1
10892,2,2005,5249247,74.6,68,47,80
90269,2,2016,4053343,66.0,66,66,-1
72316,1,2013,3601347,78.69999999999999,93,71,-1
66206,1,2001,5376071,87.2,89,86,-1
18282,2,2013,8088886,66.0,87,57,-1
50892,1,2008,6418055,95.80000000000001,95,96,-1
82598,1,2012,9722941,82.0,98,82,-1
84269,2,2019,9599105,74.95,99,62,-1
82173,2,2015,4569202,96.7,67,100,-1
73554,2,2004,7401631,67.0,72,62,-1
26838,2,2010,9701218,62.800000000000004,70,55,61
68318,2,2011,8881394,83.44999999999999,92,47,83
76167,1,2006,5178565,82.2,75,84,-1
28886,1,2006,4016533,75.9,88,66,-1
69261,2,2011,4756658,96.24999999999999,82,97,-1
48540,2,2008,3704213,91.75,94,91,-1
70245,2,2016,2784886,77.6,64,81,-1
27266,2,2014,2134831,92.6,87,95,-1
27064,1,2000,1102948,69.5,75,64,-1
79651,2,2008,8392413,87.2,60,92,-1
88812,2,2005,5697197,71.5,78,68,-1
71661,2,2014,6933514,81.5,91,81,-1
88812,2,2006,4439811,76.60000000000001,99,50,71
62360,2,2003,2653462,73.0,90,56,-1
33402,2,2019,2451648,56.0,91,58,56
80229,2,2001,7637046,66.4,96,44,59
30466,1,2008,3189607,94.60000000000001,81,60,98
71661,2,2014,4446626,97.6,90,41,98
39008,1,2002,7881453,72.8,71,74,-1
80245,2,2008,4059919,82.5,92,73,-1
36032,2,2010,5819381,86.9,96,82,-1
34701,2,2012,8226371,85.4,70,98,-1
66390,1,2009,6456638,89.0,79,89,-1
80742,2,2014,7385615,84.0,97,84,-1
29684,2,2020,4681230,79.4,76,80,-1
88812,2,2006,4939633,87.60000000000001,62,52,94
85553,1,2002,7522245,74.25,99,54,-1
39008,2,2002,9449516,85.8,91,83,-1
15282,2,2016,2721648,71.80000000000001,63,79,-1
30429,1,2016,9375783,93.2,90,94,-1
11017,2,2020,4018175,89.64999999999999,99,88,-1
15282,2,2016,7594001,70.45,82,61,-1
16321,2,2017,6933514,81.80000000000001,62,98,-1
98403,1,2005,8972550,78.0,97,48,78
99929,2,2020,9989719,85.8,65,91,-1
15270,1,2018,3905103,65.94999999999999,60,67,-1
58517,2,2005,8722100,79.0,62,79,-1
50593,1,2018,3528110,67.8,100,54,-1
96268,1,2015,9495706,88.5,78,99,-1
96744,2,2010,3404558,83.0,71,87,-1
65998,2,2000,1185925,76.0,69,79,-1
16321,1,2008,3872352,82.60000000000001,86,46,82
72556,2,2003,2810753,74.19999999999999,70,77,-1
79651,1,2000,5320354,72.80000000000001,96,67,-1
88812,1,2013,4906674,83.8,100,73,-1
61143,2,2005,1568550,71.9,95,62,-1
97631,2,2000,3981025,86.5,82,88,-1
71634,2,2003,7523225,87.25,67,45,94
89114,2,2015,2025699,96.4,90,98,-1
66206,1,2001,5771843,64.0,64,64,-1
86959,1,2004,6657049,62.7,64,58,62
71661,2,2014,8062589,64.1,85,41,63
86070,2,2007,7280777,72.95,84,71,-1
48286,2,2014,9035871,58.1,95,58,54
66390,1,2009,7361259,89.0,72,43,89
65998,1,2006,6687933,81.45,82,40,81
47244,1,2007,7506163,74.3,86,40,73
82173,2,2015,7588955,87.39999999999999,91,87,-1
26406,2,2008,2600776,84.25,63,88,-1
97631,2,2000,3307607,87.25,88,87,-1
74023,2,2000,1995073,78.1,69,83,-1
97631,2,2000,9803003,86.5,73,91,-1
43751,1,2003,3875211,65.2,73,60,-1
71634,1,2018,4598824,99.0,65,53,99
35497,1,2016,5956531,72.9,61,75,-1
96268,2,2016,8450178,72.4,94,70,-1
20107,1,2010,6486741,58.599999999999994,70,47,58
78834,2,2019,6328957,66.6,60,72,-1
22316,2,2012,5770992,84.5,73,96,-1
48286,2,2014,6753811,80.9,89,80,-1
11665,1,2016,8753130,76.10000000000001,64,86,-1
16321,1,2008,9803003,84.64999999999999,77,86,-1
62574,1,2004,8407143,80.4,63,92,-1
71661,2,2014,5376448,65.65,78,65,-1
30466,1,2008,2189063,73.6,100,67,-1
97027,1,2018,7401631,68.7,84,66,-1
40439,1,2014,9633690,86.2,81,89,-1
26045,1,2012,4376059,64.60000000000001,88,62,-1
66081,2,2000,8401152,66.1,87,49,-1
85553,2,2014,4245949,89.25,99,84,-1
62574,2,2017,3268717,80.0,73,60,80
89372,1,2020,1185925,81.8,80,83,-1
47465,2,2013,6556675,81.25,97,51,76
86070,2,2007,7265538,79.14999999999999,97,76,-1
72273,2,2019,8895303,84.7,60,86,-1
43284,1,2006,9329760,78.05000000000001,72,83,-1
21192,2,2017,9233438,89.5,70,100,-1
45939,1,2010,9450461,61.55,91,57,60
76309,2,2014,4675497,92.25,71,96,-1
93003,2,2004,7346033,56.8,64,51,55
34701,2,2012,3766356,72.15,87,60,-1
35497,2,2018,1880927,63.599999999999994,86,54,-1
80742,1,2008,6584016,70.6,73,70,-1
82173,2,2015,4497001,63.1,91,60,-1
62574,1,2005,5577037,75.5,70,80,-1
37987,2,2005,1732200,84.64999999999999,60,89,-1
43284,1,2006,1192863,86.5,70,100,-1
61022,2,2004,9989719,92.75,69,94,-1
63891,1,2015,6277745,85.55000000000001,96,77,-1
79007,2,2017,1388185,88.89999999999999,61,92,-1
51050,2,2011,1403806,91.2,96,90,-1
19395,2,2012,7446996,59.0,85,42,59
72273,2,2019,2134831,61.099999999999994,63,61,-1
39008,1,2002,8314205,94.2,99,91,-1
55150,1,2006,4446626,87.1,65,91,-1
63136,1,2014,4619561,98.55,71,42,100
30041,2,2001,2015507,55.400000000000006,77,42,53
97631,2,2000,4217442,78.0,81,77,-1
40439,1,2018,7812092,65.5,60,71,-1
40667,2,2005,2795744,72.55,70,73,-1
81573,1,2010,2363911,71.5,99,49,-1
13378,2,2003,5235058,80.3,83,46,80
98878,2,2017,7427872,68.60000000000001,79,66,-1
86070,2,2007,1427571,83.8,94,82,-1
82173,2,2005,7346033,73.4,91,59,-1
42713,2,2000,8366982,78.0,74,78,-1
89786,2,2016,1689343,74.80000000000001,80,72,-1
63073,1,2012,8199607,69.6,73,69,-1
89372,2,2019,1919142,78.0,87,72,-1
39008,1,2002,9865996,76.4,71,47,80
36370,1,2016,8291994,67.8,60,61,73
31861,2,2009,1484576,92.29999999999998,93,44,92
58606,2,2008,5125745,88.39999999999999,96,88,-1
82598,1,2012,1156568,83.0,76,51,83
29313,1,2013,7999488,89.65,83,90,-1
29684,2,2020,6854830,92.05,81,94,-1
90269,2,2016,8392413,91.3,76,93,-1
99327,2,2001,8392413,74.15,93,64,-1
80245,2,2005,3328940,85.0,75,85,-1
45463,2,2018,8329501,76.25,62,61,81
71661,1,2014,4342797,82.60000000000001,79,83,-1
11017,2,2006,3634943,82.0,99,82,-1
71661,2,2014,5985553,72.44999999999999,62,73,-1
62574,1,2004,6486741,62.0,89,44,-1
74059,2,2002,7752485,76.0,74,78,-1
79651,1,2009,4335077,81.55,92,52,81
86959,1,2004,8374046,67.9,77,63,-1
92919,2,2004,9345090,77.0,96,76,-1
98878,2,2017,4975334,71.0,75,70,-1
10892,2,2004,6602325,54.14999999999999,76,52,53
99715,2,2001,6666956,93.80000000000001,73,99,-1
31981,1,2012,2901015,73.0,97,65,-1
74059,2,2014,1748299,85.60000000000001,64,88,-1
79495,1,2009,7237483,62.8,70,49,58
84084,1,2017,8389090,83.0,95,75,-1
38064,2,2000,7451727,85.60000000000001,78,86,-1
46119,1,2003,9281899,82.4,88,41,81
19696,2,2012,1987819,67.0,74,64,-1
53818,2,2013,5692935,56.0,80,50,56
70245,2,2016,4267201,69.60000000000001,72,46,69
35497,2,2002,2666225,80.0,68,83,-1
74984,1,2017,3204663,84.0,93,75,-1
18282,2,2005,9839240,58.2,87,46,51
96339,2,2008,3052609,67.8,72,65,-1
84976,2,2016,6750414,84.0,65,84,-1
80307,1,2008,1915683,75.5,85,75,-1
88496,1,2007,4906674,82.75,67,88,-1
99929,2,2020,4672896,93.20000000000002,78,97,-1
98403,2,2005,8678680,53.7,69,61,51
65715,1,2006,7862799,96.2,89,97,-1
70027,1,2018,6316307,94.5,93,96,-1
65998,2,2000,9439696,86.1,91,84,-1
76309,2,2014,7425730,63.699999999999996,62,64,-1
56193,2,2007,3145694,89.5,100,44,85
90432,2,2005,6657049,86.4,64,92,-1
40048,1,2020,5907258,82.80000000000001,63,99,-1
62574,2,2017,1689343,97.0,93,97,-1
83995,1,2001,2006337,83.7,65,87,-1
82173,2,2015,6878362,89.10000000000001,99,88,-1
52861,1,2018,3770315,89.15,82,93,-1
56193,2,2020,5623380,79.6,67,49,85
36032,2,2004,6512564,72.6,81,51,69
84976,2,2016,2600569,75.0,73,75,-1
42011,1,2014,1145591,78.55000000000001,89,70,-1
84269,1,2015,6574923,94.69999999999999,87,98,-1
92919,2,2004,2698483,68.0,87,67,-1
64142,1,2013,1072845,83.75,88,83,-1
34701,1,2013,1359112,93.25,72,97,-1
66081,2,2000,2397551,64.25,89,44,-1
26045,1,2012,7506163,54.10000000000001,73,44,52
88812,1,2013,5648480,78.4,70,84,-1
43751,1,2003,1782881,68.8,85,58,-1
48117,1,2015,2011250,81.25,65,52,90
44058,1,2006,9913855,82.0,94,79,-1
94296,2,2012,5094053,97.80000000000001,96,41,98
84269,1,2015,6854830,76.4,75,77,-1
62574,2,2017,7819441,100.0,90,100,-1
50195,2,2004,7881453,64.94999999999999,63,66,-1
28155,1,2008,6512564,63.0,99,54,-1
62977,2,2008,4599398,71.45,72,71,-1
33230,1,2000,3779949,71.75,65,57,74
56867,2,2017,7454057,97.0,91,99,-1
35978,1,2003,4290437,88.35,96,87,-1
81445,1,2013,9803003,79.89999999999999,96,73,-1
15270,1,2017,3953781,86.6,71,95,-1
64142,1,2013,2666225,70.3,72,47,70
55150,1,2006,3311674,88.1,100,86,-1
65998,2,2000,6324547,68.39999999999999,67,69,-1
13876,2,2006,4067747,78.6,75,46,81
59621,2,2003,5543684,79.0,82,79,-1
72316,2,2015,4286141,63.2,98,40,-1
46361,2,2006,3404558,67.35000000000001,69,54,66
33402,2,2019,2806090,77.0,92,77,-1
47244,1,2007,4060223,92.4,69,95,-1
42514,2,2006,1987819,71.4,60,79,-1
65715,1,2016,2113808,80.0,98,80,-1
48117,1,2015,3774432,70.69999999999999,98,56,-1
52012,2,2007,3528110,72.25,75,54,70
54012,1,2000,9555551,71.89999999999999,81,68,-1
15270,1,2018,6757694,84.35,75,86,-1
42780,1,2015,3741868,68.30000000000001,76,62,-1
98403,1,2010,2099207,72.7,79,41,72
37713,2,2018,4737117,96.89999999999999,85,99,-1
45413,2,2000,7657213,62.4,65,48,61
42780,1,2015,2749415,74.75,94,59,-1
48271,1,2014,1295466,64.0,94,64,-1
96339,2,2008,5770992,70.2,96,53,-1
90944,1,2009,1689343,93.0,91,65,93
64296,2,2011,2500070,76.0,69,76,-1
67291,1,2005,7427872,85.75,64,51,93
96765,2,2007,9470593,66.2,86,64,-1
98403,1,2010,9566168,60.3,99,57,56
62574,1,2005,8753130,89.80000000000001,81,97,-1
82740,1,2007,1124687,82.0,72,49,82
74802,2,2018,8719419,76.5,69,79,-1
30466,1,2008,6666956,81.00000000000001,77,82,-1
90331,2,2001,3104729,88.8,78,96,-1
41712,1,2010,5094053,100.0,90,100,-1
51955,1,2006,3448880,68.0,81,68,-1
36530,2,2009,7275548,84.6,90,81,-1
97631,2,2000,7451727,85.5,96,82,-1
94121,1,2007,8443065,88.75,76,41,91
80307,1,2008,2692464,86.35,74,59,87
71634,2,2003,6100092,81.25,61,88,-1
65998,2,2000,1304031,65.3,80,45,59
82740,1,2007,3954980,66.0,71,66,-1
95578,2,2020,3047020,96.0,88,96,-1
37087,2,2016,2332830,79.95,91,78,-1
93003,2,2004,3770315,89.2,70,94,-1
58517,2,2005,9215700,78.0,84,78,-1
49883,1,2009,4912665,73.0,67,45,77
35962,1,2014,8286220,87.60000000000001,81,93,-1
20107,1,2010,5577037,66.1,87,65,-1
30429,1,2004,7366699,64.75,84,49,-1
86959,1,2004,7816641,85.55,68,95,-1
37987,1,2002,5697197,73.55,88,58,71
28155,1,2008,4349551,60.2,65,59,-1
92048,1,2003,4771767,64.2,88,44,60
81445,1,2013,1251116,67.19999999999999,63,69,-1
71634,2,2003,4645172,74.0,71,49,75
85305,2,2018,2822184,63.0,90,47,60
27919,2,2008,1159949,65.60000000000001,76,63,-1
59621,2,2003,5021219,73.0,99,49,73
30466,1,2008,1081381,69.4,83,66,-1
94121,1,2007,4226619,92.35,83,94,-1
96339,1,2014,5985553,76.3,84,73,-1
58606,1,2009,3830625,75.5,73,78,-1
89372,1,2020,8395849,76.0,67,82,-1
65621,2,2011,2942920,82.8,66,94,-1
25603,1,2001,1498256,58.0,65,62,55
88430,1,2000,6203236,74.5,97,52,-1
21415,1,2010,1300191,78.25,79,78,-1
89786,1,2010,1714646,95.9,95,96,-1
79495,1,2009,8467132,96.2,98,95,-1
21323,1,2008,2599610,90.14999999999999,74,93,-1
42780,1,2018,3903712,61.3,67,61,-1
47465,2,2009,3188492,72.89999999999999,71,73,-1
72273,2,2019,8513546,64.25,69,64,-1
81927,2,2006,9803003,69.0,80,60,-1
76309,1,2014,1072845,75.45,65,76,-1
37478,1,2002,6944870,71.8,87,71,-1
98403,1,2010,6512564,66.0,93,63,-1
55129,1,2005,3979966,70.55,79,66,-1
39024,1,2019,9217847,73.1,64,78,-1
55150,1,2010,8390447,78.35000000000001,91,68,-1
48286,2,2014,6335164,63.300000000000004,66,53,63
19565,1,2017,7165558,70.0,91,61,-1
20107,1,2001,1831348,84.2,85,84,-1
85553,1,2002,5741877,93.8,86,99,-1
96339,1,2014,9865996,89.3,69,47,98
61022,2,2004,5578043,80.3,86,80,-1
85553,1,2002,5543684,75.15,90,63,-1
94050,2,2009,1405576,67.8,92,48,-1
42780,1,2015,9603578,90.5,85,95,-1
45463,2,2018,5697197,67.75,94,48,59
16301,1,2011,6330466,68.80000000000001,68,55,69
89114,2,2015,1731592,68.4,74,48,67
21323,2,2007,9189909,81.75,96,41,81
63136,1,2014,7361259,86.64999999999999,80,87,-1
31981,1,2000,2109732,67.75,72,67,-1
39194,2,2019,7291559,87.2,84,88,-1
21591,1,2016,7004612,81.6,96,72,-1
31861,2,2009,4333707,64.9,60,67,-1
52778,2,2017,7510029,92.35,80,46,93
15402,2,2007,6587803,90.6,93,90,-1
90432,2,2005,6657049,70.4,64,72,-1
51955,1,2006,6418055,72.0,80,72,-1
19565,1,2017,3595311,64.1,83,56,-1
62574,1,2005,9665692,76.80000000000001,90,66,-1
95936,2,2018,9147139,75.19999999999999,78,50,74
29313,1,2013,9148784,84.1,86,84,-1
13876,1,2014,9495706,76.69999999999999,90,71,-1
44919,1,2013,5559825,69.5,78,68,-1
47244,1,2007,4625664,54.300000000000004,75,52,52
81445,2,2017,2363911,72.3,74,72,-1
95936,2,2018,8828702,66.1,85,48,58
20107,2,2017,8199309,61.25,64,59,-1
34701,2,2012,9620310,81.30000000000001,100,66,-1
74059,2,2014,4063086,63.15,81,60,-1
15402,2,2007,6076362,85.2,82,50,86
84597,1,2012,4595547,78.0,63,83,-1
47244,1,2007,5868906,66.5,89,64,-1
92048,1,2003,6100092,57.8,68,63,56
66390,1,2019,9508433,81.69999999999999,67,44,88
42780,1,2018,7504633,79.64999999999999,92,47,79
88496,1,2007,2325546,70.75,79,68,-1
30466,1,2008,5595448,79.80000000000001,87,78,-1
69261,2,2011,9580953,92.39999999999999,62,94,-1
29313,1,2013,5720278,84.5,75,85,-1
67291,1,2006,9508433,84.5,95,43,81
41712,1,2010,3984901,69.0,67,52,69
80307,1,2008,4598824,51.45,79,53,50
78676,1,2006,9028190,93.0,85,93,-1
74059,2,2014,2698483,64.3,83,47,61
72316,1,2013,8559328,61.3,73,55,-1
50892,1,2008,5796086,88.20000000000002,93,40,87
92893,1,2020,6530205,85.45000000000002,86,85,-1
55150,1,2006,5819381,89.8,66,94,-1
55150,1,2010,5995522,77.05000000000001,82,73,-1
63136,1,2014,7289393,65.55,95,47,64
37060,1,2005,9913855,91.75,96,45,91
90922,2,2006,5593833,89.79999999999998,73,97,-1
82173,2,2010,4060223,84.7,100,82,-1
42011,1,2014,6316307,79.60000000000001,62,94,-1
69914,1,2018,8589506,57.05,77,61,56
80446,1,2001,8380494,85.5,99,72,-1
58088,2,2009,5372725,79.5,93,75,-1
16321,2,2017,8081171,83.5,89,79,-1
43284,1,2006,8925982,70.70000000000002,74,68,-1
14390,1,2006,5861691,76.6,80,48,76
65715,1,2018,7862799,85.19999999999999,95,81,-1
39008,1,2002,2011250,84.19999999999999,95,77,-1
50195,2,2004,5248610,74.5,68,78,-1
37060,1,2003,1180653,73.6,88,64,-1
86070,2,2007,7401631,71.65,81,70,-1
62360,1,2009,2110150,92.39999999999999,72,40,96
88949,1,2011,7114608,64.5,75,53,60
56867,2,2017,1102506,57.75,75,60,52
85553,1,2006,9633690,89.0,85,93,-1
42514,2,2006,8860635,79.8,81,79,-1
23242,1,2016,4598824,98.24999999999999,94,99,-1
39024,1,2019,1304031,73.55000000000001,95,40,62
13876,2,2006,3820328,86.19999999999999,100,77,-1
45413,2,2000,2331057,74.45,66,79,-1
15282,1,2003,7398364,74.9,63,43,77
79638,2,2006,8030661,98.0,91,98,-1
66390,1,2009,8168944,63.0,74,63,-1
50614,1,2014,4177835,79.80000000000001,82,40,78
99929,1,2001,6100092,78.80000000000001,98,66,-1
44919,1,2015,2079657,80.89999999999999,76,43,83
79007,1,2001,3557627,67.19999999999999,75,62,-1
35497,2,2002,7956671,60.00000000000001,68,58,-1
42713,2,2000,9155324,63.0,66,63,-1
50614,1,2014,3959694,88.20000000000002,86,90,-1
42780,1,2015,7398364,84.1,72,94,-1
88496,1,2007,7506163,77.0,98,70,-1
18282,2,2005,8467132,96.4,94,97,-1
48271,1,2014,2923552,87.0,68,87,-1
52861,1,2019,1333871,70.8,90,58,-1
93947,1,2004,3779949,69.6,68,70,-1
75814,1,2014,5968981,71.8,91,59,-1
67291,1,2010,1159949,66.8,95,48,-1
40048,1,2020,1251116,90.65,89,92,-1
21415,1,2010,9943770,96.25,94,97,-1
22316,2,2012,3644922,95.0,93,97,-1
21591,1,2016,1944118,73.4,68,77,-1
46361,2,2006,5197160,73.2,82,46,66
52778,2,2017,9926459,82.69999999999999,77,83,-1
28155,1,2016,6997454,75.0,75,75,-1
74059,2,2002,4906674,78.5,80,77,-1
90331,2,2001,6330466,71.8,61,79,-1
88812,1,2013,1183292,76.2,78,75,-1
29313,1,2013,1124687,81.7,95,81,-1
48286,2,2014,9665692,93.3,78,95,-1
94296,2,2012,8258599,67.6,91,65,-1
30429,1,2004,2692464,72.75,70,75,-1
31981,1,2000,5919551,82.4,96,80,-1
80446,1,2001,5624782,78.0,66,90,-1
58606,2,2008,9028190,61.0,80,60,-1
30041,2,2001,1405576,80.1,81,57,80
59395,1,2012,1185925,61.9,85,47,52
56867,2,2017,9090837,91.25,86,93,-1
92919,2,2006,3765014,63.00000000000001,74,52,54
46361,2,2006,5163242,75.30000000000001,83,69,-1
36530,2,2009,5667574,78.8,65,88,-1
89786,2,2018,9639391,72.6,75,72,-1
80742,2,2014,7633798,88.0,81,88,-1
78676,1,2006,6886079,100.0,69,100,-1
44919,2,2009,8845928,85.6,70,96,-1
79495,1,2015,2840289,83.2,90,82,-1
96744,2,2010,3479058,88.5,84,90,-1
55129,1,2005,3052609,75.5,95,65,-1
90331,2,2001,9599360,81.80000000000001,92,75,-1
45413,2,2000,2552916,78.65,91,72,-1
31981,1,2012,2692464,74.25,84,71,-1
22316,1,2001,8081171,94.2,89,97,-1
97631,2,2000,9156801,90.25,97,88,-1
67291,1,2010,9612777,65.6,74,60,-1
18282,2,2018,2721648,96.69999999999999,72,98,-1
59395,1,2012,3293835,61.3,62,61,-1
73554,2,2004,1336012,74.5,69,47,80
58088,2,2009,5509649,86.25,63,94,-1
85553,1,2006,7881453,74.0,70,78,-1
29684,2,2020,1124687,76.05,65,78,-1
62574,1,2005,6942519,79.65,67,90,-1
18282,2,2018,1531264,89.85,87,63,90
36530,2,2009,3085034,72.4,88,62,-1
58076,1,2018,4151690,76.5,96,70,-1
81445,2,2017,3830961,68.25,64,69,-1
15282,1,2003,4639632,66.35,91,62,-1
61022,2,2004,1748299,88.3,75,89,-1
82173,2,2005,5771843,83.75,81,86,-1
70245,2,2016,9594263,70.0,98,63,-1
92048,1,2004,3765014,89.5,79,100,-1
65723,1,2013,4180768,82.6,91,77,-1
65715,1,2006,5789525,73.7,71,74,-1
79651,1,2009,3134884,65.3,90,64,-1
39194,2,2019,1072845,74.0,78,44,73
93831,2,2012,7523225,64.3,70,64,-1
25853,1,2016,4221435,81.5,77,83,-1
74410,2,2001,6373635,63.300000000000004,60,58,66
90432,2,2005,9839240,80.6,83,80,-1
67380,2,2015,1796160,68.3,93,55,-1
67291,1,2010,9563883,89.8,100,83,-1
37396,2,2012,6463313,71.8,99,65,-1
29313,1,2017,6913889,73.2,69,75,-1
52126,1,2005,1901613,87.60000000000001,82,89,-1
85553,1,2002,4245949,65.4,69,63,-1
39024,2,2019,6574923,56.599999999999994,72,45,50
45413,2,2000,4635244,87.15,93,84,-1
13876,2,2006,8671174,82.0,76,86,-1
90432,2,2005,9755907,69.2,90,64,-1
